,0,1,2
114,114,4.926509178881498,0.8045278799183629
115,115,5.307476102440581,1.1577551821216163
116,116,5.678984678782473,0.6604437608079087
117,117,5.715943775436787,0.7224082863738718
118,118,5.078767429816382,0.6411538207801653
119,119,4.821601567757089,0.8103907973932831
120,120,5.224713961360135,0.3673166973869985
121,121,5.1680508008896755,0.8991834616493729
122,122,5.11759338333482,0.9906786637088402
123,123,5.861251860096165,2.6010392216322575
124,124,5.115410391622308,1.8513699762848392
125,125,4.488617717536809,2.817501461628141
126,126,4.848154466270924,2.122477969808906
127,127,4.899023969328463,2.493513932991716
128,128,4.954162160235708,2.3580835366809922
129,129,5.362536824070532,1.789643902900558
130,130,4.727138409052983,0.19797155484250348
131,131,5.269004204143576,2.031065136840507
132,132,5.107341597712582,2.186219459058799
133,133,4.8123429851432,2.2197147087122024
134,134,5.334040777637725,0.8435387840754821
135,135,4.585399523058618,2.809456247765344
136,136,4.544246289444181,2.8346831239125856
137,137,4.21286160549718,2.9296195652104093
138,138,4.807641185712781,2.7124598387841266
139,139,5.323809676097281,2.3457915675232353
140,140,5.513777113739736,2.789428072254242
141,141,4.606703955025164,2.602967837214515
142,142,4.399050126042617,2.911197270591903
143,143,6.00788842141525,0.30382608541630685
144,144,4.8843985088617226,0.583759250931905
145,145,4.978391727530828,0.30226998567316465
146,146,5.159858634238013,0.03928379074057243
147,147,5.113598820966325,0.5626082207115466
148,148,5.60007646973953,0.13745481329587675
149,149,5.408577136767243,0.16287672586833687
150,150,5.204180785307599,0.41376023111021554
151,151,4.8679312911726464,0.15274963333711816
152,152,5.122995043481662,0.6578027793491927
153,153,4.970106241160436,0.47942427743597565
154,154,6.156091068611939,0.7725046571471427
155,155,5.5944333098977435,1.4817682336174949
156,156,4.8503667537896,1.0579756027118865
157,157,5.001276234404232,0.8977122413259374
158,158,4.7498752368988555,0.4019300268697587
159,159,6.060971643017327,0.7175136814902828
160,160,5.948891419161178,0.2570787000961938
161,161,6.033586064042818,0.6817297811000879
162,162,6.61238661477121,1.3902072492647721
163,163,5.4793842418880505,2.3166421324294624
164,164,6.808188960848029,2.675616639983528
165,165,7.019626671578129,2.495576790150893
166,166,6.622421283202824,0.6484023415597439
167,167,6.060061911032772,1.9440158148346502
168,168,6.256556952762765,1.834582592612771
169,169,5.500994203516832,1.9439244705725984
170,170,5.509251580017042,1.712824841846628
171,171,5.6424558338020265,1.3042615774650883
172,172,6.409113357502935,1.3944874326935497
173,173,5.470575234997046,1.2683737213767339
174,174,5.96622298248044,1.6314419267839444
175,175,6.068975231450269,1.5246551931923071
176,176,5.430980115844276,1.344471430693133
177,177,5.560489790891992,0.9537500478578753
178,178,5.46500267327349,1.606057832633605
179,179,5.707799901151641,1.6201958498509
180,180,4.364890246774952,2.396459314938978
181,181,4.995006285088673,2.341801375343949
182,182,5.660582988828132,1.928057534765455
183,183,5.641573729635785,2.317913866315316
184,184,4.371673832785294,2.679500169175471
185,185,4.507912915816015,2.9023916611760328
186,186,4.53417211692966,2.7444786883645405
187,187,4.447240055944891,3.0071012911581794
188,188,5.627958699776331,2.616633802509
189,189,4.939521855952538,2.2078378766159776
190,190,4.9290821566897565,2.561553732998931
191,191,4.840348945243471,2.641416140140638
192,192,5.433647077759511,2.3277125371959064
193,193,5.322504812429436,1.9622030071088847
194,194,5.4582385402695,2.339167737664651
195,195,5.88381219363546,1.9964435911419498
196,196,5.498478920974864,2.040001823300834
197,197,5.6345483634684195,1.8046711413580154
198,198,5.470777617156219,1.3890366037616155
199,199,5.574156226778029,1.75055454824778
200,200,5.8148423698348,1.7573110284340163
201,201,7.04841353785697,3.111635190358363
202,202,6.694747202035967,2.6375234496211184
203,203,6.816133926180447,2.25762383496477
204,204,7.0083385088916055,2.662980955077374
205,205,6.452466513318521,2.6080149809807107
206,206,7.087314069907237,2.7326224681283153
207,207,6.576433674210275,2.7095582749768483
208,208,6.898474611413493,2.190369123073161
209,209,5.936762222045724,1.8962471381487385
210,210,6.3620175166901864,2.538955545362321
211,211,5.994007204719879,2.306155171859642
212,212,7.447395477751508,2.060673803838918
213,213,6.4758422158764,2.535681539126103
214,214,6.899423604408568,2.7584780098742665
215,215,5.548074200592865,1.2714468783205901
216,216,5.602753165192284,1.7020579693815767
217,217,6.08113735697644,1.2312250469094987
218,218,6.84328571795463,3.0540764227916344
219,219,7.622622297676697,2.7888184087882983
220,220,7.220280718913431,2.7117263907662896
221,221,6.326733234029889,2.787742442305433
222,222,6.529785320180509,3.0022144391789105
223,223,5.9593705111778785,2.6929860871738276
224,224,6.0686787497847545,2.78740811507887
225,225,5.516529803711455,2.700313296818895
226,226,5.788637892720655,2.962790191601913
227,227,4.700738068718302,2.1806132923881796
228,228,4.137745775896924,3.0582171398723155
229,229,5.529615072199179,2.717326781119658
230,230,4.582506043789174,2.554893638098083
231,231,4.683260440590042,2.3050206084396136
232,232,4.775340755480735,2.5460225855530023
233,233,4.786677323792684,2.8225538871752156
234,234,5.238197627708069,2.033295284424613
235,235,4.9812850851108665,2.599190141954368
236,236,5.060722003836961,2.9076524089707543
237,237,5.675879976840998,2.272153737798297
238,238,4.828932976173673,2.299605607462853
239,239,4.037293813568372,2.87293832698669
240,240,4.360788884679675,2.8950362262972757
241,241,5.050005028644366,1.8940779154137863
242,242,5.241832893433327,2.806722926297818
243,243,4.997129768226657,2.539676220538839
244,244,4.497085001201907,3.0279113511355593
245,245,5.000839328578019,2.6967152306935906
246,246,4.753289683250832,2.835446356491027
247,247,4.765082255514887,2.530252163145407
248,248,4.033382765454347,2.8389368282252896
249,249,4.522798380244164,2.799446500675746
250,250,4.83858853698972,2.718551066320377
251,251,4.557291363300524,2.4519495998177905
252,252,4.574601915579387,2.17633770228316
253,253,4.942881792795714,2.6672202740860063
254,254,4.442382476660673,2.9036108110981553
255,255,3.928052487861535,2.951564255772762
256,256,4.909073689935136,2.9146393925055936
257,257,4.833420648089529,2.1973075782616984
258,258,4.530402259426284,2.434103038709245
259,259,4.591205947101348,2.560011998133899
260,260,4.755515681589097,2.385675169146729
261,261,4.702535150840618,2.882227470619037
262,262,4.69832601262747,2.8475881869038635
263,263,4.502655871843569,2.4445893966782237
264,264,5.143101076760987,1.0295682167156246
265,265,4.713148186414402,0.12262352173040897
266,266,5.262525167188848,0.8389948045432395
267,267,5.493243188536124,0.6743854087550485
268,268,4.995249280380909,1.063491536255836
269,269,5.730360811245884,0.42286265438106063
270,270,5.1821001668951165,0.610634072549576
271,271,4.587218334341214,0.4399287825268453
272,272,4.508598367982521,0.6461420204766598
273,273,4.886040082054895,0.30294033380972885
274,274,4.889257403683625,0.48956968741465007
275,275,4.0695445058346715,2.7368040622359424
276,276,4.7024956554661745,2.6552617565078354
277,277,4.9571384941372445,2.3535453789911793
278,278,4.600732358600712,2.6614938610937573
279,279,4.338061916475793,2.639633379936805
280,280,4.202410641336974,2.671541103923844
281,281,4.457843652880318,2.620422528412995
282,282,4.600677459247089,2.5367533844580654
283,283,5.002562898741886,2.5160407275458
284,284,5.637326435170255,1.9953758710011145
285,285,5.006556751536445,2.580746038996747
286,286,4.7477847637478545,2.105766172700895
287,287,4.423264328065697,2.909494274904571
288,288,4.718980532031677,2.7955930464617245
289,289,4.545569569051026,2.810396965224081
290,290,4.135153750752409,2.9146427049285775
291,291,4.405489644772513,3.025836881615445
292,292,4.2109502569046455,2.674226058131806
293,293,4.6324811677796065,2.3130823435589853
294,294,4.448398089194408,2.642920511229975
295,295,5.170352440485687,2.500932358819522
296,296,4.79936800617973,2.283418854674653
297,297,5.187035204257436,2.6413684742900023
298,298,4.675705092408319,2.366562974989365
299,299,4.54519507144075,3.0005761038953667
300,300,4.3878486309996285,3.116380977105982
301,301,4.736495432865304,2.518891246534735
302,302,4.068236247687633,2.747131287876271
303,303,4.542992342054146,2.7030437637853972
304,304,4.906718907113148,2.5528696364636008
305,305,3.982605754744987,2.820458872514139
306,306,4.512860969399772,2.9835810452744798
307,307,4.597784464213008,2.254242555054923
308,308,4.474153599471474,2.946515197496946
309,309,4.605566743963327,3.0660443162239357
310,310,4.2742474978779645,2.8794015290905697
311,311,4.8752119825932825,2.648190349632247
312,312,4.54679653845595,2.9481309543001712
313,313,4.520278298805234,2.745263207305532
314,314,4.255841714056926,2.665931020663809
315,315,4.490693538734719,2.3777315539136348
316,316,4.532893847508545,2.3918505966334727
317,317,4.226188573423393,2.406264848604706
318,318,4.366444493589967,2.7309584107403078
319,319,4.687985125920467,2.8013588707556925
320,320,4.695827520611526,2.9061836998614403
321,321,4.63078559553916,2.873224366486719
322,322,5.237516172494888,1.8686940738849684
323,323,4.583482154992689,2.7968881675582655
324,324,5.014288400690132,2.646728827332444
325,325,4.973407787485214,2.468094038427968
326,326,4.904598206838815,2.2699559961133247
327,327,4.675844912713255,2.9837847798346533
328,328,4.417891338808335,2.6026281341661006
329,329,4.3735000920392535,2.8238569888288616
330,330,4.912788411396275,2.3306061311450192
331,331,4.4816726371208615,2.491168634033892
332,332,4.240004605725043,2.974721792546443
333,333,4.829969397326221,2.7708345148551348
334,334,5.233853837890498,2.183289557881291
335,335,5.661912939363852,2.6538942081265957
336,336,4.8103510154585125,2.354688087200887
337,337,5.569106334242507,2.8162391453956994
338,338,4.8707178789463725,2.725185745441436
339,339,6.517753693492376,2.387860188598662
340,340,5.792514793564876,2.764182469511838
341,341,5.871388558623182,2.045255001447214
342,342,5.452038793938046,2.329693100744921
343,343,5.707868560730873,2.428534961169762
344,344,6.147989621495571,1.072962846181046
345,345,5.885691763777527,0.25470300942233287
346,346,5.822752048891491,0.23562542798729863
347,347,5.8267841692151485,0.37846756972638296
348,348,5.622526408476703,1.1153773553556092
349,349,5.712891267895952,2.774496298710844
350,350,4.909598376252791,2.8378685434450954
351,351,5.113038474761477,2.310542759710404
352,352,4.933365385699955,2.326553014482328
353,353,4.673933345226291,2.3948262421987234
354,354,5.4749052216779175,1.4604243395279617
355,355,4.48055486261095,0.626111440420575
356,356,5.631884752070541,0.8290914273042019
357,357,4.588164885590414,0.7580710525541159
358,358,3.8713945965004117,0.06803292237542469
359,359,4.796919904276102,0.8469189077605005
360,360,3.8727567667992973,0.29582163706292336
361,361,4.682006136939933,0.17516821574322788
362,362,4.489570504396777,0.5646164871824421
363,363,4.405119507182175,0.3190667303734929
364,364,4.588451555371788,0.388637591548434
365,365,4.693051749302815,0.5919898465190411
366,366,4.624483658954968,0.8785513537745924
367,367,5.044595157715399,0.6580635829980508
368,368,4.384431207223139,0.6482279054667125
369,369,4.356087412309816,0.17743063410784268
370,370,4.65814466265751,0.6390493120897164
371,371,4.661096296953764,0.4611412078615558
372,372,3.95516330292462,0.4799593572268819
373,373,4.513369967717864,0.2750731070215107
374,374,5.018732533359223,0.4072709655057806
375,375,4.083174571776139,0.18730012295168383
376,376,4.634480373797769,0.5048125293769397
377,377,4.272951681151708,0.27586264686449297
378,378,4.545886213182732,0.18644081107671254
379,379,4.463592626967089,0.7287301723757518
380,380,4.585868528715821,0.8472170643103052
381,381,4.400601703598391,0.13089944560542763
382,382,4.664713299869627,0.5495996881155069
383,383,4.669020522916588,0.17139629400719147
384,384,4.379786427467145,0.6040543887826683
385,385,4.747575013010862,0.14522493209039702
386,386,4.364044042261751,0.665228225212324
387,387,4.358591706260955,0.18462208231277769
388,388,4.653347069629882,0.7578153685202113
389,389,4.32139512993695,0.23001715014529808
390,390,4.44507939883295,0.5445253539203099
391,391,4.962018403201875,0.47295538470772125
392,392,6.187950967349149,0.26399752827936895
393,393,5.416321230339898,0.12633874577809046
394,394,4.768411609800056,0.9261697414757076
395,395,6.167087875498565,0.7888178325258087
396,396,5.237365087425795,0.8445910438789845
397,397,5.425646958269303,0.769420043722208
398,398,5.138185255459038,0.542325307578585
399,399,5.90046919345425,0.28115678097418506
400,400,6.038938960506408,0.8366631807572689
401,401,5.09086931354316,0.9111797689518055
402,402,5.4199670787509815,2.1448548947797743
403,403,5.757050331582732,0.19992527563531506
404,404,4.998387458216078,0.3315842865613785
405,405,5.424669405926958,3.058385694015087
406,406,5.712456767937343,2.5314356064374115
407,407,6.377073154604796,2.584939628337465
408,408,5.3766797335853855,2.8383366181959095
409,409,4.713517166970823,2.4312171295528233
410,410,5.404777643204087,2.7252694301573954
411,411,5.805716616230857,2.9229662671623458
412,412,5.3555652093372785,2.851561134337498
413,413,5.554794371445075,3.0056456452097335
414,414,6.3241416403871344,2.829435987880005
415,415,6.024495786027466,3.0199576782130584
416,416,5.382658360686624,2.900559844763829
417,417,6.05116968951416,3.026139928814461
418,418,6.047294317866247,2.611384546080861
419,419,5.33740074706713,2.989027349573992
420,420,6.148537529119078,2.345098822752118
421,421,5.6397663902260495,3.0140283857823476
422,422,5.4295254377305,2.5480854046793775
423,423,6.381044474082767,2.5102278111730763
424,424,5.443573586885634,2.858381309990343
425,425,4.941320156993344,2.5107630220840904
426,426,5.428125422223054,2.6533219646991326
427,427,4.823706017794786,2.81359015420997
428,428,5.414664780996263,2.9085584140282705
429,429,3.7166041482602084,2.9243866468439146
430,430,4.7665461629842,2.700204396265397
431,431,4.688480741225648,2.8469441152303507
432,432,4.5816612609596765,2.609213443726799
433,433,5.514407192567425,2.297523793612325
434,434,4.403235086437112,2.367908787237937
435,435,4.564430251363101,2.6808657799500635
436,436,4.124006021736481,2.8422861336437717
437,437,4.687077412811154,2.9624602559227586
438,438,3.9032282994718464,2.6827044453075013
439,439,4.539362087750748,2.252049976534471
440,440,4.110404016016028,2.9611136632351682
441,441,4.527024811176184,2.8720267656469103
442,442,4.759678094336995,2.344028710051081
443,443,4.72198098850723,2.4987248477816077
444,444,4.4318750903691555,2.6329323759622607
445,445,4.796221291740937,3.0222813117821428
446,446,5.250209537188377,2.320640234829381
447,447,4.964359664432112,2.725270106119796
448,448,5.504901595653478,1.8201831704181985
449,449,4.56483128240065,2.4616648258847054
450,450,4.894398694910465,2.4901115719733102
451,451,5.311903526835617,2.6045636188435086
452,452,5.63774037827568,1.9874171644138028
453,453,4.824363085044471,2.3188826411815056
454,454,4.916002120321459,2.019283025429331
455,455,4.550768780998784,2.6157073443278547
456,456,4.505600528939896,2.653360338973386
457,457,4.731475538332485,2.4681691885812738
458,458,4.431286305066367,2.875170020344411
459,459,3.8992662626649763,2.991397229730207
460,460,6.097687553147458,2.7509611299462917
461,461,4.715806493355563,2.754868386640018
462,462,4.233258364818392,2.632619385162475
463,463,4.751026475807504,2.421470667341369
464,464,5.0268054286657184,2.3487453274580776
465,465,4.396894766419664,2.861793095210702
466,466,4.924714752655068,2.383812250454893
467,467,4.398514111779989,2.7734797531399558
468,468,4.769180452472654,2.2832098478480214
469,469,4.621675405804995,2.135335996601535
470,470,5.260371974392759,2.3442737661916686
471,471,4.901992527726287,2.2234998410114937
472,472,4.970657874841075,2.278090717846554
473,473,4.885368411183987,2.2694181215169795
474,474,6.135837952637364,2.223198901764617
475,475,4.954316251721398,2.02863012377372
476,476,5.791697137986279,2.2392986769822265
477,477,4.918355618286281,2.2784195173712556
478,478,4.935565399724849,2.399710841040835
479,479,4.967082485662902,2.6284045077562883
480,480,4.339603032105641,2.706475341693885
481,481,3.948814984325276,3.0090696467055285
482,482,4.607831208858172,2.9816317536934247
483,483,4.858594292918777,2.188561247788655
484,484,4.312140814771429,2.8741396869094573
485,485,4.705191035305181,2.548934054554441
486,486,4.809537082672865,2.366313280718191
487,487,4.578308833645702,2.1293489887586183
488,488,4.098560488152327,2.6712430809446053
489,489,4.525225030633272,2.5387355491027543
490,490,4.3364930100384385,2.70005730276433
491,491,4.9290971903105385,2.6501404946120397
492,492,5.000947047642812,2.401786965485038
493,493,4.84817820603747,2.7312330198333394
494,494,4.421596861904272,2.4482564771921984
495,495,4.257728098665018,2.636048258095928
496,496,5.14367272144611,2.3550413072891345
497,497,4.643218487216894,2.454318417584929
498,498,4.343973054438196,2.5704272911728125
499,499,4.525276928545063,2.39787539464521
500,500,4.173138069120188,2.6730067229686023
501,501,5.226174764639022,2.376440081772594
502,502,4.589413505433274,2.5003772222819527
503,503,4.1472610477685,2.6164372920291505
504,504,4.034877035775961,2.7665986141887586
505,505,3.898157568096919,2.497629084145843
506,506,3.757860137619923,2.9862795297703717
507,507,3.723862635694647,2.98763248649143
508,508,4.419062449858876,2.313825850071567
509,509,4.404291108596011,2.5568169674086807
510,510,4.180632465889449,3.026485185139701
511,511,4.732180007377684,2.5645076717478643
512,512,4.491340715905438,2.7297058369859815
513,513,4.4899884790726325,2.912743271462885
514,514,4.9178271109934055,2.88171774187469
515,515,4.736021424689023,2.4993638811155505
516,516,4.5740997813477335,2.671705951431682
517,517,4.503028878952571,2.657093616520359
518,518,4.9407450851281345,2.466904114745521
519,519,4.084296342937125,2.6928657546348593
520,520,4.626162806017831,2.6546941938665523
521,521,4.699782803741719,2.6402755369206887
522,522,4.154825295773132,3.012151732704668
523,523,4.410809669607079,2.600527851097132
524,524,4.310934231045754,2.803083062570278
525,525,4.33532300955997,2.6241016338330505
526,526,4.758110461626827,2.4106605080838035
527,527,4.1102221913542865,2.6928667187569246
528,528,4.913394633186623,2.62998509231292
529,529,4.773613480852457,2.3724006928091317
530,530,4.388619294646058,2.5793955506210233
531,531,4.021850941991082,2.8458492906212105
532,532,4.661495898058982,2.3337041421334113
533,533,4.150408757109636,2.6908308360234443
534,534,4.139800980823002,2.467224279111435
535,535,3.9444445087809616,2.849371014026096
536,536,4.045826386446088,2.806211023267826
537,537,4.446099849646795,2.7998740164760245
538,538,4.063835616077506,2.6940665563315904
539,539,4.17618965141825,2.5977809249193955
540,540,4.060161828363923,2.873831186474975
541,541,4.061913831181346,2.888036958189451
542,542,4.271644778087561,2.762420184412202
543,543,4.744383090576339,2.6431112203467575
544,544,3.5411318868781785,2.88659801878264
545,545,4.7024297379392,2.8514305963765105
546,546,4.3758014540985535,2.5260977495751726
547,547,4.956221935259872,2.427805567048767
548,548,4.295971486566245,2.8139864372660353
549,549,4.253250267788474,2.975841781853306
550,550,4.955103952657686,2.42353014297788
551,551,4.5469812764264725,2.64603986853643
552,552,4.6673324790284845,2.7315309847927907
553,553,4.700542855443013,2.728125193144778
554,554,4.604223508570196,2.4599823426515646
555,555,4.975161521245113,2.1983501912701704
556,556,4.432647503574093,2.4646355759691527
557,557,4.8368070209359955,2.4534032099510408
558,558,4.294816470666142,2.7211045941710355
559,559,4.392638165810305,2.596111739213903
560,560,4.314100859687543,2.8216395186647176
561,561,5.071570539513581,2.1284243885477343
562,562,4.625084540755302,2.7625682729704675
563,563,4.61964268644493,2.715334859239975
564,564,4.58361364103514,2.472382781166426
565,565,4.579729947009232,2.4029360300739513
566,566,4.186926590278227,2.644635900513195
567,567,4.6833292479686985,2.865972325231247
568,568,4.25949496708855,2.568425229917713
569,569,4.882507170992327,2.9280840460429176
570,570,4.571284648285221,2.9456761811673116
571,571,4.422253250571616,2.929232669387709
572,572,4.829092157843678,2.230053469172471
573,573,4.434229770780172,2.729886433451786
574,574,5.044997943030471,2.42188196712239
575,575,4.792755553520096,2.621670499111511
576,576,4.887296706860315,2.435934462319756
577,577,4.553870036180289,2.6665644114470806
578,578,4.795553919169957,2.2594021693702935
579,579,4.232018446025364,2.4024635598751445
580,580,4.083952307580015,2.9228373090119484
581,581,4.852283213587839,1.950792300882532
582,582,4.868622076293228,2.3152459159362944
583,583,4.798500376695099,3.0044101740036497
584,584,4.845398612546999,2.7947073999847056
585,585,5.05595488790125,2.2310867771690415
586,586,4.355905406689873,2.7213213710570066
587,587,4.3609171117075185,2.9846311067702853
588,588,4.9802663092214114,2.45117916800792
589,589,4.723580929430195,2.596398801646324
590,590,4.6420778025494664,2.482142384102355
591,591,4.8741305169683,2.81968266312723
592,592,4.591068788423621,2.4519645120475655
593,593,5.3192887126305415,2.3210700622364473
594,594,4.948437590082757,2.5556801723103604
595,595,4.748401310494135,2.3757929867742833
596,596,5.563688750010126,1.3290392880638247
597,597,4.864219422073151,2.467677588029474
598,598,4.31049515549219,2.6746395899072604
599,599,4.68017229051095,2.7279509718629837
600,600,4.611199519811285,2.8678407746154284
601,601,4.9687468404342825,2.658012920549636
602,602,4.255307543107972,2.683054575744189
603,603,4.741721865109197,2.2991115983034045
604,604,4.68509540903613,2.5308724147550525
605,605,4.514364124018674,2.4086925900592586
606,606,4.143547380729826,2.9334382061802686
607,607,3.9394054310623794,2.998553990620621
608,608,4.375858363488467,2.7221591518987043
609,609,4.8256884164542155,2.26750498852215
610,610,4.545595722299021,2.4530269531570714
611,611,4.428199518222135,2.3796755981651696
612,612,3.8245872752719428,3.002103269176726
613,613,4.255610414444689,2.8277198067658436
614,614,3.664053767459966,2.9953005843605593
615,615,3.83282572834733,2.911933914555823
616,616,3.807360399126377,2.794035912777905
617,617,4.345532985375567,2.6297310322700644
618,618,3.626596516207796,3.017819223362851
619,619,3.569291116209087,2.9278557023084066
620,620,3.8285529497457698,2.9969987410933037
621,621,3.975074347035029,3.069582022878044
622,622,3.965896535030914,2.7271108642817166
623,623,4.169085735781376,2.783568024932909
624,624,3.736219104412975,3.064375150008324
625,625,3.618153271124244,3.013692814890899
626,626,3.681081537261773,3.0819922817669916
627,627,3.840667185398014,2.9447341900092088
628,628,3.9155874713456624,2.9003930354566276
629,629,3.9973784393285943,2.793089429703878
630,630,4.287266293951956,2.5888946401324686
631,631,3.7405987777387297,2.9775897878043303
632,632,3.580520551594106,2.944866278609186
633,633,4.215009848816565,2.7370582492372746
634,634,3.734324474194963,2.792202711632075
635,635,4.105153023473217,2.5126451264064484
636,636,4.253585773947266,2.470478505976006
637,637,3.9955477912829758,2.932608534666398
638,638,4.319821865546784,2.554414515580118
639,639,4.005188070552584,2.765034218389694
640,640,3.947438297607176,2.819191278399487
641,641,4.519959585166021,2.361177682840021
642,642,4.075037909130925,2.582113007561696
643,643,4.552721325762841,2.4791925457332997
644,644,4.350014534186972,2.931933006328904
645,645,4.539556417636845,2.5913866812898516
646,646,3.86304390407654,2.688344134383714
647,647,4.254545063523827,2.698690078965263
648,648,5.274978787180374,2.329365986698117
649,649,4.524775030606494,2.411353390805129
650,650,3.8232032167303247,2.8004783039368517
651,651,4.44004434765968,2.5472263237753183
652,652,4.185030782807574,2.702526222675828
653,653,3.7407592323989087,3.0291301769595944
654,654,4.343537808297269,2.4310902019959624
655,655,4.514453911654813,2.42894849885623
656,656,4.587484322219918,2.8001886908695424
657,657,4.20532290006854,2.2725266386294183
658,658,4.304101591709602,2.5640453341607357
659,659,4.578532692543393,2.3113400773579644
660,660,4.490110393622784,2.6727595133620983
661,661,4.261536489446583,2.9731132584244184
662,662,4.283510983080295,2.745244774886074
663,663,4.433179627931165,2.590089681443427
664,664,4.406732233813855,2.5917906379576787
665,665,4.21419497526462,2.628516842812723
666,666,4.073503783178319,2.637233200889495
667,667,4.002949217199605,2.7174139494900658
668,668,4.098108671757923,2.6391966174108044
669,669,4.09820821502122,2.7918972011327483
670,670,4.357319908902397,2.5804988063501932
671,671,4.043582561702976,2.8576780539277946
672,672,4.39717520429268,2.5961107906572747
673,673,4.39519012242522,2.7505653995014048
